surface_m2,nb_pieces,nb_chambres,arrondissement,etage,nb_etages_immeuble,annee_construction,balcon,terrasse,parking,cave,ascenseur,renovation_recente,distance_metro_m,prix
99,1,0,18,0,3,1936,1,0,0,0,0,0,509,757860
66,3,2,15,0,3,1972,0,1,0,1,0,1,339,886660
91,6,5,19,6,9,1946,0,0,1,0,1,0,140,876238
111,4,3,9,3,6,1964,0,0,0,0,0,0,455,1269206
47,6,5,13,3,4,1886,1,1,0,1,1,0,374,528417
65,4,3,16,2,5,1907,0,0,0,0,1,0,350,902347
35,4,3,13,3,6,1877,1,0,0,0,1,0,274,321560
74,4,3,1,1,3,2004,0,0,0,0,0,0,167,821708
80,4,3,18,5,8,1886,0,0,1,1,1,0,449,769131
71,3,2,3,6,7,1855,0,0,0,1,1,0,172,606110
47,5,4,17,6,9,1911,0,0,0,0,0,0,101,492058
149,4,3,5,1,4,1882,0,1,0,1,0,1,409,2023880
62,4,3,6,4,7,1938,1,0,1,0,1,1,348,1115634
35,3,2,17,5,8,1927,0,0,0,1,1,0,284,412794
84,2,1,17,1,3,1889,0,0,0,0,1,1,621,854850
100,1,0,1,0,3,2018,0,0,0,1,0,0,261,1175506
36,5,4,7,5,7,1968,0,0,1,1,1,1,210,698010
53,3,2,16,5,6,1891,0,0,0,0,1,0,205,640608
30,2,1,5,3,4,1986,0,0,0,1,1,0,241,399372
113,1,0,16,1,4,1867,0,0,0,0,0,1,339,1599546
58,4,3,4,3,6,1864,0,0,1,1,1,1,322,800531
39,4,3,11,2,4,1981,1,0,0,0,0,1,233,444499
101,4,3,14,3,5,1883,0,1,0,1,1,0,227,1188686
61,3,2,13,3,4,1911,0,0,0,0,1,0,412,587868
94,2,1,8,4,5,1887,1,1,1,0,1,0,512,1435770
76,2,1,20,5,8,1920,0,0,0,1,1,1,283,743658
37,1,0,15,5,8,1872,0,1,0,1,0,0,1108,389020
46,4,3,18,4,7,1975,1,0,0,1,1,1,1058,519557
40,1,0,7,1,3,1869,1,0,1,1,0,1,723,548113
34,3,2,19,2,4,1902,0,0,1,0,1,0,258,328748
28,3,2,9,0,3,1979,0,0,0,1,0,1,230,295408
166,3,2,11,3,5,1870,0,0,0,1,1,0,425,1810362
71,5,4,10,7,10,1925,1,0,0,0,1,0,162,876053
76,1,0,14,4,5,1891,1,0,1,1,0,1,292,1006349
107,4,3,16,1,3,1906,0,0,0,1,0,0,275,1622544
46,1,0,8,2,5,1971,0,0,0,1,1,0,174,736846
31,1,0,1,0,3,1940,0,0,0,0,1,0,366,372503
89,2,1,12,1,3,1961,0,1,0,1,0,0,140,1122000
33,1,0,3,3,4,1859,1,0,0,1,0,0,126,344287
88,4,3,2,2,3,1921,1,0,0,0,1,0,330,1171878
29,3,2,16,1,3,1910,0,0,0,1,0,0,106,462431
32,1,0,4,1,4,1870,1,0,1,0,1,1,311,445123
44,1,0,2,4,6,1970,0,0,1,0,0,0,493,474130
86,3,2,12,4,7,1935,0,0,0,0,1,0,552,893903
138,4,3,17,6,7,1990,1,0,0,0,1,0,301,1408187
76,2,1,20,1,4,1897,0,1,1,0,1,0,535,599043
45,3,2,10,6,9,2017,0,1,0,1,0,0,261,476695
98,4,3,20,4,5,1858,1,1,0,0,1,0,291,1039738
29,3,2,8,2,4,1962,0,0,0,1,1,0,127,482895
38,2,1,18,2,3,1969,1,0,0,0,0,0,596,362948
64,3,2,18,2,5,1889,0,0,0,1,0,1,160,634522
91,3,2,18,3,5,1925,0,0,0,1,1,1,169,1190017
55,4,3,2,0,3,1913,0,0,0,0,1,0,272,508601
52,3,2,12,6,7,1943,0,0,0,1,0,0,273,630487
53,6,5,10,1,3,1919,1,0,0,1,0,1,616,609771
107,2,1,8,3,6,1913,0,0,0,1,1,1,283,1888309
41,5,4,19,2,4,1874,0,0,1,0,0,0,169,394896
37,3,2,10,3,5,2005,0,0,1,0,1,1,163,501258
53,3,2,11,6,7,1987,1,0,0,1,1,1,114,681232
115,1,0,14,7,8,2005,0,1,0,0,1,0,329,1448044
43,2,1,15,0,3,1885,0,0,1,0,1,0,257,492971
53,4,3,10,2,5,1988,1,0,1,0,1,0,168,639444
29,4,3,4,5,7,1870,0,0,1,0,0,0,222,355238
54,1,0,7,2,3,2003,1,0,0,1,0,0,152,937944
69,3,2,11,4,7,1995,1,0,0,1,1,0,545,774194
33,1,0,3,7,9,1917,0,0,1,0,0,0,204,290224
107,6,5,5,4,7,1890,1,0,0,0,0,0,351,1218429
68,5,4,2,1,3,1864,1,0,0,0,0,0,348,764833
47,1,0,12,6,9,1872,1,0,0,0,1,1,125,665956
69,4,3,5,7,8,2018,0,1,0,1,1,0,581,988656
78,5,4,7,5,7,1983,1,0,0,0,1,0,271,1186283
26,2,1,4,3,4,1961,0,0,0,0,1,0,706,285528
70,4,3,11,7,8,1901,0,0,1,1,1,0,463,904063
113,2,1,9,7,9,1986,1,0,0,1,1,0,329,1553767
41,3,2,4,7,10,1964,1,0,0,0,0,1,373,487492
47,2,1,9,3,6,2007,0,0,0,0,0,0,629,549974
51,2,1,12,5,7,1893,0,1,0,0,1,0,294,588473
91,2,1,16,4,6,2020,1,0,1,0,1,0,905,1470402
36,1,0,1,1,3,2005,1,0,0,1,0,0,175,483848
77,4,3,8,3,5,1857,0,1,0,0,1,0,502,1116443
51,2,1,1,5,7,1948,0,0,0,0,1,0,343,562216
142,2,1,20,6,8,1900,1,0,0,0,1,0,324,1295342
53,5,4,19,6,7,1948,0,0,0,1,0,1,563,470372
23,3,2,4,1,3,1970,0,0,0,1,1,0,364,269364
84,3,2,14,3,4,1939,0,1,0,0,1,1,378,1153482
74,5,4,14,3,4,1879,0,0,1,1,1,1,329,994159
67,5,4,9,6,8,1988,0,0,0,0,1,0,237,784431
111,2,1,9,0,3,1997,1,0,0,1,0,1,237,1558990
28,3,2,17,5,7,1880,0,0,0,0,1,0,265,288752
38,6,5,15,4,5,2011,0,0,0,0,1,0,424,412681
60,2,1,10,7,9,1989,0,1,0,1,0,1,283,657687
65,2,1,17,3,6,2005,0,0,1,1,0,0,169,838605
55,2,1,9,4,5,1916,0,0,0,0,0,0,130,618784
29,1,0,4,7,9,1966,0,0,0,0,1,1,206,334522
47,4,3,14,5,7,2019,1,0,0,1,1,0,214,563746
136,4,3,3,0,3,1854,1,1,0,1,0,1,243,1716059
35,6,5,12,1,3,1926,0,0,0,1,0,0,380,360138
59,4,3,1,6,8,1861,0,0,0,0,1,0,96,683210
77,2,1,1,2,5,1908,0,0,0,1,1,0,132,1020880
90,1,0,13,5,6,1914,0,0,1,0,1,0,109,910674
84,6,5,14,4,7,1901,0,0,0,0,0,0,96,870318
46,2,1,16,7,9,1892,1,0,0,0,1,0,169,626857
38,2,1,7,3,5,1932,0,0,0,0,1,0,597,630695
143,5,4,10,5,8,1942,1,0,1,1,1,1,375,1664952
95,3,2,15,0,3,1912,0,0,0,0,0,0,567,968028
62,2,1,8,3,5,1960,1,1,0,0,1,0,257,951163
122,5,4,11,1,3,1899,0,1,0,0,0,0,151,1260710
31,6,5,14,6,7,1961,0,0,0,1,0,0,270,260550
23,1,0,13,6,9,1888,1,0,1,0,0,1,363,243010
65,4,3,13,1,3,2019,1,0,1,0,0,1,574,753445
66,2,1,9,2,3,1929,0,0,1,1,0,1,230,867639
30,3,2,17,5,6,1866,1,0,0,1,1,1,357,347150
93,5,4,18,5,6,1892,0,1,0,1,1,0,232,962212
25,6,5,19,4,6,1898,0,0,0,1,1,0,556,209040
72,2,1,13,7,10,1854,0,0,0,0,1,0,140,634629
81,2,1,12,6,9,1978,1,0,1,0,0,1,443,908142
64,1,0,20,3,5,1916,0,0,1,1,1,0,355,638095
29,3,2,20,2,5,1961,1,0,0,1,1,0,378,295741
110,1,0,8,4,7,1873,0,1,0,0,1,0,306,1668122
46,2,1,11,5,8,1878,0,0,0,0,0,1,400,435180
46,1,0,7,3,6,1992,0,0,1,1,0,0,263,734020
42,2,1,1,5,8,1981,0,0,0,1,1,0,146,550449
86,1,0,10,0,3,1893,0,0,1,0,0,0,400,812783
45,4,3,15,7,9,1914,0,0,0,0,1,1,269,534242
34,2,1,4,5,6,1969,0,0,1,1,1,0,98,445044
99,2,1,1,2,3,1975,1,0,0,0,1,0,188,1432477
58,4,3,11,2,4,1880,0,0,1,0,0,1,360,696211
101,4,3,5,1,3,1997,0,0,0,0,0,1,68,1406136
61,2,1,19,5,8,1859,1,1,0,0,1,0,739,533648
41,1,0,19,5,6,1860,0,0,0,1,1,0,349,348594
26,4,3,4,4,6,1931,0,1,0,1,1,1,158,385102
65,2,1,2,1,3,2005,0,0,0,0,0,0,363,633402
51,4,3,7,2,5,2015,0,0,0,0,1,1,470,723500
88,2,1,13,3,5,1873,0,0,1,1,1,1,517,928837
44,2,1,20,2,3,1888,0,0,1,0,1,1,161,485834
73,3,2,12,3,6,1968,0,0,1,1,0,0,118,1002719
59,4,3,2,1,3,1925,0,0,1,0,1,0,395,590867
39,5,4,9,2,4,1899,0,0,0,0,1,0,443,398378
46,1,0,16,4,7,1856,0,0,0,0,1,1,369,659703
31,3,2,8,6,8,1949,0,0,0,1,1,0,394,407129
148,1,0,18,2,4,1930,0,0,1,1,1,0,128,1865199
72,3,2,4,4,5,1917,1,0,0,0,1,0,183,942393
30,5,4,11,1,4,1886,1,0,0,0,1,1,274,419696
144,2,1,17,3,4,1932,1,0,0,0,1,0,555,1527840
35,5,4,8,7,8,1903,1,0,0,0,1,1,384,646067
44,3,2,19,0,3,1939,0,0,1,1,0,1,530,382386
53,5,4,8,2,5,1880,0,0,0,0,1,0,389,813087
60,4,3,6,1,3,1949,0,0,1,0,0,0,871,711459
86,1,0,2,3,6,1942,0,0,0,0,0,0,310,856581
24,2,1,15,4,6,1938,0,0,1,0,0,0,276,289137
60,2,1,1,0,3,1972,0,0,1,1,0,0,405,744393
51,2,1,6,0,3,1967,1,0,0,1,0,0,294,747566
65,3,2,19,6,7,1896,1,0,0,0,1,0,212,575895
50,3,2,4,3,4,1995,0,0,1,0,1,1,136,751334
47,5,4,13,3,5,1852,0,1,0,1,1,0,251,485527
56,2,1,15,7,8,1867,0,1,0,1,1,0,376,635714
139,4,3,9,2,5,1907,1,0,0,1,1,0,426,1922033
47,5,4,3,6,9,1920,0,0,0,0,0,0,522,404784
108,4,3,2,7,10,1930,0,0,0,0,1,1,242,1207076
64,2,1,16,1,3,2002,1,0,1,0,0,0,580,977124
62,3,2,18,3,5,1995,0,0,1,0,1,1,240,676271
66,2,1,18,3,6,1901,0,0,1,0,1,0,250,736668
77,2,1,6,6,8,1892,0,0,1,1,1,1,424,1325549
49,2,1,18,2,5,1916,1,0,0,1,1,1,352,585225
104,4,3,11,5,6,1938,1,1,0,1,0,0,154,1185772
77,3,2,7,7,8,1984,0,0,0,0,0,0,285,1127636
32,3,2,14,6,7,1960,0,0,1,0,1,0,157,360691
23,6,5,18,6,9,2021,0,0,0,1,1,1,139,287055
137,1,0,7,5,7,2021,1,0,0,1,1,1,467,2620998
67,3,2,10,6,9,1932,0,0,0,1,1,0,206,739479
31,4,3,8,1,4,1928,0,1,1,1,1,0,125,604373
47,2,1,14,5,8,1934,0,0,1,0,1,1,222,575381
95,3,2,18,5,6,1870,0,0,1,1,1,0,504,970719
54,2,1,5,3,4,1971,0,0,0,0,1,0,187,673519
57,4,3,14,0,3,2014,0,0,0,1,0,0,266,663861
85,2,1,10,4,7,1877,0,0,0,1,0,1,159,1054440
70,2,1,15,0,3,1881,1,0,0,1,0,1,204,996855
80,3,2,6,2,4,2018,0,1,0,0,1,0,115,1221051
85,2,1,9,2,4,1903,0,0,0,1,1,0,96,1048564
41,2,1,10,7,9,2004,1,0,0,1,1,0,586,411499
43,2,1,17,2,4,1972,0,0,1,0,1,0,467,470629
39,2,1,1,6,8,1936,0,0,1,1,1,0,262,519602
44,3,2,14,0,3,1889,0,0,0,0,0,0,329,375320
56,3,2,4,3,4,2018,1,0,1,0,1,1,236,742084
58,3,2,2,3,5,1919,1,0,0,1,1,0,215,599051
120,3,2,3,4,5,1873,0,0,0,1,1,0,515,1110805
68,2,1,7,5,8,1995,1,0,0,1,1,0,599,1026314
56,1,0,14,5,7,1923,1,0,1,0,1,0,171,605777
36,4,3,12,5,6,1992,0,0,0,0,1,0,219,364142
51,4,3,19,3,6,1947,0,0,1,0,0,0,991,549553
143,2,1,18,5,8,1921,0,0,0,1,0,0,389,1327501
142,2,1,15,3,5,2012,0,0,1,1,1,0,499,1818136
50,3,2,1,0,3,1876,0,0,0,0,0,0,389,489690
27,3,2,3,6,8,1938,1,0,1,0,1,0,178,330875
47,3,2,15,6,8,1980,0,0,1,0,1,0,312,538418
120,1,0,4,2,4,1870,0,1,1,1,0,0,501,1330162
56,4,3,15,6,8,1970,0,0,1,0,1,0,504,594378
85,1,0,10,5,8,1888,0,0,0,0,1,0,242,761634
59,3,2,6,3,6,1881,1,0,0,0,1,0,741,758334
30,4,3,13,2,5,1934,0,0,1,1,1,0,428,301452
60,3,2,7,7,8,1858,0,0,0,0,1,0,177,881177
92,1,0,1,5,7,1899,0,0,1,1,0,0,149,1097791
44,6,5,11,2,5,1850,0,0,0,0,1,0,175,431801
90,5,4,14,4,7,1853,0,0,0,0,1,0,272,846655
62,4,3,6,4,7,1853,1,0,0,0,0,0,368,825797
88,2,1,5,3,6,1939,0,0,0,0,1,0,187,1207428
71,2,1,19,4,7,2011,0,0,0,0,0,0,171,653612
37,5,4,19,3,4,2004,0,1,0,0,1,1,197,422026
51,3,2,13,4,5,1864,1,0,0,0,1,1,168,570141
50,4,3,7,6,7,1958,0,0,1,1,0,1,730,868224
43,2,1,8,7,9,1881,1,1,0,0,1,0,288,661607
68,2,1,14,5,6,2018,0,0,1,1,1,0,108,782827
158,6,5,19,7,8,1912,0,0,0,0,1,0,147,1574234
104,3,2,19,6,8,1957,0,0,1,1,0,0,292,858793
111,1,0,12,2,3,1957,1,0,0,1,0,0,427,1278643
42,2,1,9,7,8,1863,0,0,0,1,1,1,348,479030
112,3,2,14,0,3,1872,0,0,0,0,0,0,302,980100
133,1,0,6,2,5,1960,0,0,0,0,1,1,396,2018095
41,3,2,15,4,7,1914,1,0,1,0,1,0,884,542385
75,2,1,13,3,5,2009,0,0,1,0,1,0,527,735642
76,4,3,7,3,5,1890,1,0,0,0,0,0,338,1198947
53,2,1,11,5,7,1875,1,0,1,0,1,0,303,572006
65,6,5,10,1,3,1897,0,1,0,1,1,0,175,743880
78,2,1,1,7,9,1993,1,0,1,0,1,0,114,1056321
55,3,2,7,3,6,2008,0,0,0,0,1,0,474,852539
101,1,0,18,7,10,1881,1,0,0,1,1,1,469,1155123
32,4,3,3,2,3,1987,1,0,0,0,0,1,194,474184
50,6,5,9,4,5,2002,1,0,1,0,1,1,186,859633
86,4,3,5,3,6,1931,0,0,0,0,1,1,764,1052364
148,3,2,13,4,7,1958,1,0,0,1,1,0,172,1756159
104,3,2,16,1,3,2022,0,1,0,1,0,1,426,1545636
64,4,3,16,3,4,2001,0,0,0,0,0,0,537,1081931
56,5,4,12,0,3,1852,0,0,0,1,1,0,277,582074
52,6,5,18,4,5,1911,0,1,0,1,0,0,344,513096
52,2,1,11,7,10,1928,1,1,1,0,1,0,243,645605
26,6,5,17,0,3,1859,0,0,1,0,0,1,111,343403
145,2,1,7,4,6,1999,1,1,1,1,1,0,424,2413101
58,2,1,15,5,7,1991,0,0,0,0,0,1,73,798646
40,1,0,6,1,3,1985,1,0,0,1,0,1,429,661698
74,2,1,6,2,5,1972,1,0,0,0,1,0,430,1162984
42,4,3,18,1,4,1951,1,0,0,0,1,0,352,402873
96,4,3,19,2,3,1992,0,0,1,1,1,0,349,1202409
41,4,3,20,1,3,1959,0,0,1,1,0,0,193,359499
88,3,2,19,2,5,1992,0,0,0,0,1,0,175,819371
51,3,2,2,2,5,1919,0,0,1,1,0,1,362,584997
69,4,3,3,5,6,1903,0,1,1,0,1,0,99,892311
92,2,1,14,5,8,1925,0,0,1,1,1,0,295,981365
46,4,3,4,5,8,2019,0,0,0,0,1,0,217,542267
91,3,2,17,4,6,1996,0,0,0,1,1,1,211,1295907
26,3,2,6,2,5,1889,0,0,0,1,1,0,258,363512
128,3,2,19,3,5,1876,0,0,1,0,0,1,456,1290940
99,5,4,9,2,5,1923,0,0,1,0,1,0,178,1365016
57,2,1,4,4,5,1892,0,0,0,0,1,0,166,606187
109,2,1,7,7,10,1895,1,1,0,1,0,0,246,1771644
103,4,3,4,2,5,1991,0,1,1,0,1,0,227,1272231
60,3,2,11,3,4,1913,0,1,0,1,1,0,446,836754
59,5,4,2,4,5,1947,0,0,0,0,1,1,272,730936
38,2,1,10,6,7,1975,1,0,0,0,1,1,273,374474
61,2,1,6,2,5,1907,0,0,0,0,0,0,82,851253
29,5,4,8,2,3,1878,0,0,0,0,0,0,251,323506
88,3,2,15,6,9,2003,0,0,0,1,0,1,609,1079444
89,3,2,13,0,3,1876,0,0,1,0,0,1,296,888450
27,2,1,2,4,7,1916,0,0,0,1,1,0,325,258190
121,2,1,20,6,7,2012,1,0,1,0,0,0,270,1311567
44,3,2,1,7,8,1963,1,0,0,0,1,0,466,599960
235,1,0,15,0,3,1927,0,0,1,0,0,0,815,2521023
67,4,3,7,2,5,1939,0,1,0,0,1,0,79,1155887
121,4,3,18,2,3,1980,0,0,0,1,0,1,91,1371405
37,2,1,10,4,7,2010,1,0,0,1,1,0,184,463792
51,3,2,15,4,5,1891,1,0,0,0,1,0,397,562404
45,3,2,5,7,10,1862,1,1,0,0,1,0,247,634659
29,2,1,11,3,6,1878,0,0,0,0,1,1,396,357458
32,2,1,8,4,7,1858,1,0,0,0,1,1,275,583377
56,2,1,8,3,5,1881,1,0,0,0,1,1,296,1081556
73,3,2,6,1,4,1999,1,0,1,0,1,1,248,1253807
36,3,2,15,2,3,1935,0,0,0,0,0,1,219,450252
50,3,2,15,1,3,1907,0,0,0,0,0,1,564,518842
41,4,3,5,5,8,1906,1,0,0,1,1,0,154,570767
58,4,3,13,3,4,1987,0,0,1,0,1,0,427,629834
84,3,2,14,2,5,1874,0,0,1,0,1,1,619,958859
63,4,3,11,3,5,1925,0,0,0,1,1,1,365,833248
45,2,1,20,1,3,1964,1,0,0,0,1,0,736,389091
101,5,4,12,1,3,1980,1,0,1,0,0,0,116,1379248
72,3,2,20,6,7,1932,0,1,1,1,1,0,140,759792
64,4,3,1,7,9,2003,1,0,0,1,1,0,526,738399
36,3,2,3,0,3,1862,0,0,0,0,0,0,262,317200
95,2,1,8,5,8,1984,1,1,1,0,1,0,456,1894348
75,3,2,12,3,6,2011,0,0,0,0,1,0,228,1050815
77,2,1,15,2,3,1871,0,1,1,0,0,1,412,1019634
53,3,2,3,4,6,1933,0,0,0,1,1,1,269,641780
49,3,2,8,2,3,1956,0,0,0,1,1,0,117,880421
145,4,3,19,0,3,1872,0,1,0,0,0,1,448,1557383
48,3,2,20,1,3,1863,1,0,0,0,0,0,170,360929
33,3,2,6,1,4,1943,0,0,0,1,1,0,102,506390
66,2,1,18,0,3,1936,0,0,1,0,0,1,132,668581
59,6,5,11,2,4,1960,0,0,0,1,1,1,415,651390
104,4,3,12,3,5,1901,0,1,0,0,1,0,200,1449032
55,4,3,2,5,7,1932,0,0,0,0,1,1,268,586281
83,2,1,5,2,5,2016,0,0,0,0,0,1,451,1244399
125,3,2,4,1,4,1890,0,0,0,0,1,0,734,1155392
73,1,0,9,1,4,2013,0,1,1,0,1,0,246,1155602
37,3,2,13,6,9,1855,0,0,1,1,1,1,614,375793
74,1,0,13,1,3,2000,0,0,0,0,0,1,158,729664
50,3,2,15,6,9,1987,0,1,0,0,1,0,296,639432
68,3,2,2,3,5,1948,1,0,0,0,0,0,677,794698
60,2,1,13,7,10,1934,0,0,0,0,1,1,123,695368
33,3,2,7,3,4,1909,1,0,0,0,1,0,424,502092
55,4,3,17,1,3,1879,1,0,0,1,1,0,174,727935
36,1,0,8,3,5,1919,0,0,0,0,1,0,351,509105
47,4,3,18,4,7,1854,0,0,0,1,0,0,281,401802
95,2,1,15,4,6,1928,0,0,0,0,1,0,490,1205527
62,1,0,15,3,4,1892,0,0,0,0,1,0,498,678888
80,2,1,5,0,3,1926,1,0,0,0,0,0,198,1148363
65,4,3,2,4,6,1855,1,0,0,1,1,0,387,707921
52,2,1,16,7,8,1851,1,0,0,0,1,0,218,745582
68,4,3,5,7,10,1866,0,0,0,1,1,0,73,725948
28,3,2,6,4,7,1937,0,1,0,0,1,0,396,398769
88,1,0,12,0,3,1861,1,0,0,1,0,1,150,1126838
40,4,3,5,1,3,2021,0,0,0,0,0,0,263,432505
78,1,0,20,6,9,1927,0,0,1,0,1,1,615,672649
51,4,3,8,6,9,1856,1,0,1,0,1,0,390,794269
33,2,1,11,7,10,2009,1,1,1,0,1,1,207,506441
43,2,1,14,4,5,2006,0,0,0,0,1,1,166,570968
78,4,3,17,6,7,2023,0,0,1,0,1,1,329,1114951
172,5,4,10,6,8,1922,1,1,1,0,1,0,877,2016404
58,2,1,2,4,5,1927,0,0,0,0,0,0,218,534064
161,4,3,3,5,6,1874,1,0,0,0,1,0,659,1436630
28,2,1,13,1,3,1902,0,0,0,1,1,1,560,285436
53,4,3,17,4,7,2006,0,0,0,0,1,0,179,684595
58,3,2,3,7,8,1931,0,0,1,1,1,1,407,640085
80,2,1,10,1,3,1930,0,0,0,1,0,0,396,690758
44,2,1,8,5,8,1983,0,0,1,0,1,0,314,683042
71,1,0,4,2,3,1925,1,0,0,0,1,0,124,973043
54,2,1,13,5,6,2015,1,0,1,0,0,0,183,596508
112,2,1,7,4,7,1852,0,0,0,1,1,0,203,1638862
66,3,2,7,7,9,1884,0,0,1,0,0,0,141,1033255
223,6,5,16,5,6,1896,0,0,0,1,0,0,338,2817821
54,1,0,5,3,5,2010,0,0,0,1,1,1,218,821983
108,3,2,17,0,3,1942,0,0,0,1,0,0,829,892827
127,3,2,10,5,7,1980,0,0,0,0,1,0,133,1209651
22,5,4,4,3,6,1908,0,0,1,1,1,0,311,285927
87,3,2,14,4,6,1945,0,0,0,0,1,1,69,1011220
53,3,2,5,1,4,1867,1,0,0,1,1,0,396,612117
35,3,2,2,6,7,1975,1,0,0,0,1,0,130,456840
113,2,1,14,3,5,1926,0,1,0,0,1,0,170,1285346
45,1,0,18,6,8,1915,1,0,0,0,1,0,231,456784
27,2,1,11,5,7,2002,0,0,0,0,0,1,327,351097
67,1,0,16,1,3,1869,0,0,1,0,0,1,269,898901
122,3,2,18,4,5,2006,0,0,1,1,1,0,156,1409222
35,2,1,16,6,9,1867,0,0,1,0,1,0,108,480279
94,3,2,4,5,8,1921,0,1,0,0,1,0,585,1100206
25,1,0,1,3,6,2004,0,0,0,0,1,1,165,356258
127,5,4,14,7,10,1971,1,0,0,0,1,0,192,1524057
74,5,4,12,2,5,2019,0,0,0,0,1,0,249,816147
33,2,1,10,2,5,1915,1,0,0,1,1,0,597,339107
89,2,1,19,5,6,1948,1,1,0,0,1,0,171,932487
46,3,2,4,1,3,1875,0,0,1,1,0,0,165,519647
38,1,0,20,3,5,2000,0,0,1,0,1,1,290,399563
45,2,1,3,5,7,1854,0,0,1,1,0,0,129,449046
84,2,1,4,4,5,1929,0,0,0,0,1,0,324,956184
37,5,4,15,1,3,1955,0,0,0,1,0,1,391,452372
23,4,3,11,4,7,1860,0,0,1,1,1,0,454,213152
47,3,2,16,4,7,1996,0,0,0,0,1,0,286,690068
116,3,2,4,4,6,1989,0,0,0,0,1,0,743,1250020
115,5,4,6,6,8,1979,0,0,1,0,1,1,260,2155638
45,5,4,8,1,3,2020,0,0,0,1,0,0,153,761794
45,6,5,13,5,6,1999,1,1,1,0,1,1,409,553935
43,1,0,20,5,7,2003,0,0,0,0,1,1,239,464224
42,2,1,4,5,6,1882,0,0,1,0,1,0,761,404490
44,3,2,5,3,5,1873,1,1,0,1,0,1,259,636903
68,3,2,10,2,4,1998,0,0,0,0,1,0,54,724521
117,1,0,5,2,4,1895,0,0,0,1,1,0,329,1395872
37,1,0,12,5,7,1867,0,1,0,1,1,0,213,480871
40,5,4,1,3,5,1982,1,1,0,1,1,0,566,549485
72,4,3,10,2,4,1857,1,0,1,1,1,0,110,840942
87,2,1,5,4,6,1934,0,0,1,0,1,0,175,1182770
29,5,4,19,6,9,1960,1,0,0,1,1,0,155,252141
142,3,2,19,0,3,1906,0,0,0,0,0,0,163,1091807
51,4,3,20,7,8,1854,0,0,0,0,1,0,105,409034
30,2,1,12,0,3,1862,1,0,0,1,0,1,264,353397
29,1,0,16,3,4,1932,1,0,1,0,1,1,768,509097
28,2,1,5,4,7,2014,0,0,0,1,1,1,639,375463
107,3,2,17,1,3,1939,1,0,1,0,0,0,632,1118749
62,3,2,14,6,9,2006,0,0,0,0,0,0,186,612372
107,1,0,12,3,6,1918,0,0,0,0,1,0,213,1141069
56,6,5,13,1,3,1881,0,0,1,0,1,0,284,583332
106,2,1,14,5,6,1951,1,0,0,0,1,0,722,1044405
56,2,1,5,4,5,1979,1,0,0,0,1,1,381,787703
80,3,2,5,7,10,1918,0,0,0,1,1,0,324,942813
58,3,2,18,3,5,2012,1,0,0,1,1,1,211,775661
54,2,1,14,2,4,1992,0,0,0,0,0,0,815,525685
38,4,3,18,0,3,1921,0,0,0,0,1,1,124,411899
86,3,2,20,5,6,1960,0,0,0,1,1,1,383,790952
35,3,2,1,4,6,1914,0,0,0,0,1,0,333,395083
86,4,3,7,7,10,2015,0,0,0,1,0,1,172,1298742
64,1,0,17,5,7,1866,0,0,1,1,1,0,239,658433
87,3,2,3,7,10,1929,0,0,0,0,1,1,219,1103371
67,5,4,10,7,9,2022,0,0,0,0,1,1,780,817275
112,1,0,7,3,5,1978,1,0,0,1,1,0,462,1689724
76,2,1,12,1,3,1852,1,0,0,0,1,0,417,735738
65,5,4,15,1,3,1976,1,0,0,0,0,0,257,847464
22,2,1,16,2,5,1977,1,0,1,1,1,0,593,327505
115,3,2,8,3,5,1919,0,0,0,0,1,0,292,1568258
28,6,5,6,1,3,1901,1,0,0,0,0,0,381,353594
31,2,1,4,2,3,1971,0,0,0,0,0,0,176,355065
91,1,0,11,2,3,1852,1,0,0,1,0,0,436,993714
61,4,3,17,0,3,1943,1,0,0,1,1,1,516,681560
29,4,3,2,2,3,1896,0,0,0,0,0,1,381,356771
45,3,2,6,1,3,1924,1,0,1,1,0,0,327,644274
111,3,2,4,3,5,1940,1,1,0,0,0,0,307,1402187
66,4,3,3,1,4,1935,1,0,0,0,0,1,418,841174
62,4,3,7,6,7,1855,0,0,1,1,1,0,684,977353
42,2,1,7,0,3,2023,1,0,1,1,1,0,657,764639
93,1,0,16,6,8,1944,1,0,0,1,1,0,340,1434724
57,3,2,2,4,6,1910,0,0,1,1,1,0,396,603491
84,4,3,8,3,6,1892,1,0,1,1,1,0,497,1616177
40,5,4,15,3,5,1905,0,0,0,0,0,0,613,422934
173,5,4,16,2,5,1963,1,0,0,0,1,1,363,2976373
123,4,3,1,1,3,1997,0,0,0,0,0,0,261,1283129
65,3,2,10,5,7,1896,1,0,0,0,1,0,91,657034
73,2,1,7,7,9,2018,1,0,0,1,1,0,400,984105
45,4,3,16,7,10,1880,1,0,1,1,1,0,135,680363
87,4,3,10,4,6,1951,0,0,0,1,1,1,404,981639
23,3,2,12,3,4,1913,0,0,1,0,1,0,139,282885
141,1,0,17,3,4,1939,0,0,1,0,1,0,494,1662608
85,5,4,13,4,5,1940,1,0,0,1,1,1,203,882917
37,3,2,12,6,8,1895,0,0,1,1,0,0,482,383555
139,2,1,15,2,5,1959,0,0,1,1,0,0,168,1811673
164,3,2,14,6,7,1944,1,0,0,0,1,0,695,1676156
75,3,2,19,2,3,1873,0,0,1,1,1,0,600,761952
40,2,1,19,3,5,1938,1,0,0,0,1,0,425,408932
